TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.joda.time.Days,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,72,0.3,2,83,1326,121443,1529933472746,0.8461538461538461,11111111111111101000010110011111111111111111111101111110111111111,0.8923076923076924,11111111111101111111111111111111111111000011111111111110111111011,1.0,11111111111111,11,2,3,2,0.8461538461538461,111111000100000001000111111111111111111111111111111111111111111111111111111111111111111111111110010111111011011111111,0.5099337748344371,1110100000000000000000010100111010011110010011111100100111010011101001110100001010011101001100100001010011111111111111101110100111010011101001110100010,1.0,111111111111111111111111,0.9166666666666666,100111111111111111111111,0.8615384615384616,11111111111110111111111111011111111010010101111111111110111110111
