TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.joda.time.Interval,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,74,0.3,2,60,151,109571,1529882964298,0.8623853211009175,1111111111111111111111111111111011111111111111101101111110100000000001101111111111111111111111111111111111111,0.7580645161290323,11111111111111111010011000000000111011111110111110111111111111,1.0,111111111111,11,1,1,1,0.8738738738738738,111111111101111000111111111000111110110011111111111010101111111111111111111111111111111111011111111111111111111,0.7,1101011010101011110110000000001111110011111011111101111110111111011111101111110110110001111101111110,1.0,1111111111111111111111111,0.96,1111111111111101111111111,0.7580645161290323,11111111111111110110011000000000111011111011111110111111111111
