TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.joda.time.format.DateTimeFormatterBuilder,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,135,0.3,2,124,2396,238707,1529882047896,0.5368763557483731,1111111111111000000000000000111111111111111111111111111110110111111111111111111101011111111111110111111111111111111111111111111000111111101111111111100000111111111111111111110111111111011110111111111011110111101111110111111111100000111111111111111111111111111000011110111011111111111110000000001110000001111100000000000111111111111100000000000000000011011111110000000011100000001110001100011111011100010000000001000110111111111111111111111111100111111111111111111111111111111000000001111111000110100111010111111000000110010111111111001111111111111111111111101111111111000001111111000011110000000100110000011111111100000000000000000011011111111110000100100000000011111111111100000000000000011111101110011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111110000001000001111110000000000000000000000000000000000001000000000000000000000001111011111100110000000,0.45072463768115945,110001101111111111111111111111111111110111111111111111111111111100101110101111111111110110111101011000010111000000000000111110011111111111111111101111111111101111111111111101110110001101110111011000100101011111110110000000000000111111100001101010000101000000000000100111000000000000000000000000000000000000000000000000011000110100001111101110001000001110000110100000000000010101010101010101010101010101010101100110000001001111110000000000000000000000000000000000000001110101101001000000000000000000000000000000000000000000000000000000000000000010000000001001100000001001010000000000000000100111111111111111110000000100001111111111111010000011111111110111011101100111110110010000001111110101,1.0,111111111111111111111111111111111111111,37,1,2,1,0.397196261682243,111011100000000000011111111111011110011111111011111111111111110111111101111111000010000110110111100001111111111110111111100110110000000000000000000000000000000000000110000000000000000000000000000001111111101100000000000000000000000000000000000000010010000000110011111100100111111010000111000011110111011111111001000000000000000000000000001010100110000011111110100000000000000000000000000000000000000000000000000001111111010001001010000011000000000000000000000000010000011100000100001111111100000000000000000000000000010111011101111110100000100001110111111101111110000111111111010011101001101111100111110000000000000000011111111101111110011011,0.4507042253521127,1010101000101010101010101010101010101010101010101010101010101010101010001010101010101010101010101010101010101010101011000000010100101001000100,0.7913669064748201,1111101111111111111111111111111111111111111111111111101111111011011111100010111101111111001111111101101101111110001101001001001001101011110,0.7482014388489209,1111101111111111111111111111111111110111111111111111101111111010011111100010111000111111000111111101101101111110000101001001001001101011110,0.4492753623188406,111011111111101101111101111110110011111101011111111111111111111111101111111111111111111011011110011000011011000000000000111110011111111111110111101111111111101111111111111110110101001101111011110000010101101111001011010000000000111111010010011001001010000000000000010111000000000000000000000000000000000000000000000000100100111000001111011110000100001101001010010000000000010001110001111010101010101101010011001001000001001111110000000000000000000000000000000000000010111001011010000000000000000000000000000000000000000000000000000000000000000010000000000110010000000101100000000000000000111011101111111111110000001000001111111111110110000011111111110111011101101011101110010000001111110011
